1323.226, 0.703
1107.275, 0.704
904.654, 0.705
1467.829, 0.705
616.709, 0.706
1330.872, 0.706
1506.384, 0.707
718.441, 0.707
873.914, 0.708
1071.231, 0.708
1278.263, 0.710
686.076, 0.710
1509.392, 0.711
1556.006, 0.715
1656.623, 0.717
1600.331, 0.719
1614.222, 0.723
1642.367, 0.725
1659.489, 0.729
1675.823, 0.733
1705.042, 0.738
1714.894, 0.741
1729.780, 0.743
1732.772, 0.747
1837.659, 0.750
1759.939, 0.752
1775.216, 0.755
1793.723, 0.758
1802.269, 0.762
1831.317, 0.765
1815.110, 0.768
1853.610, 0.771
1860.906, 0.776
1885.929, 0.780
1844.731, 0.784
1869.699, 0.787
1975.410, 0.792
1986.305, 0.795
1982.874, 0.799
1957.898, 0.802
2003.546, 0.805
1988.213, 0.808
2119.321, 0.810
2137.717, 0.813
2092.023, 0.817
2136.877, 0.821
2193.868, 0.826
2222.494, 0.830
2241.786, 0.833
2284.818, 0.835
2290.750, 0.839
2320.641, 0.842
2344.833, 0.845
2350.921, 0.850
2508.354, 0.852
2402.269, 0.854
2409.200, 0.858
2465.369, 0.861
2444.154, 0.863
2437.123, 0.867
2486.769, 0.871
2486.769, 0.874
2508.354, 0.878
2530.127, 0.882
2552.089, 0.885
2676.330, 0.892
2664.790, 0.895
2596.585, 0.899
2674.678, 0.902
2687.920, 0.906
2782.468, 0.909
2855.555, 0.913
2860.495, 0.916
2758.524, 0.919
2758.524, 0.922
2782.468, 0.926
2806.620, 0.928
2806.620, 0.932
2855.555, 0.935
2855.555, 0.938
2880.341, 0.941
2880.341, 0.944
2905.343, 0.948
2930.561, 0.952
2930.561, 0.955
2981.657, 0.958
2981.657, 0.960
2981.657, 0.963
3033.644, 0.965
3033.644, 0.968
3086.537, 0.971
3086.537, 0.974
3140.352, 0.976
3140.352, 0.979
3195.106, 0.982
3250.814, 0.984
3336.203, 0.987
3453.554, 0.989
3644.182, 0.992
3865.449, 0.995
4100.152, 0.996
4349.106, 0.997
